"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
"20140812","CVE-2014-4052","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20091013","CVE-2009-2507","969059","Vulnerability in Indexing Service Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Remote Code Execution",""
"20091013","CVE-2009-2507","969059","Vulnerability in Indexing Service Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Remote Code Execution",""
"20150310","CVE-2015-0081","3039066","Vulnerabilities in Microsoft Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/36336"
"20150310","CVE-2015-0081","3039066","Vulnerabilities in Microsoft Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/36336"
"20150310","CVE-2015-0081","3033889","Vulnerabilities in Microsoft Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/36336"
"20150310","CVE-2015-0081","3033889","Vulnerabilities in Microsoft Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution","https://exploit-db.com/exploits/36336"
"20140610","CVE-2014-2754","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2754","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2754","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2754","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2754","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20150512","CVE-2015-1680","3045171","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/37049"
"20150512","CVE-2015-1680","3045171","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/37049"
"20130108","CVE-2013-0003","2742596","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Important","Elevation of Privilege",""
"20130108","CVE-2013-0003","2742596","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Important","Elevation of Privilege",""
"20130108","CVE-2013-0003","2742595","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 4","Important","Elevation of Privilege",""
"20130108","CVE-2013-0003","2742595","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 4","Important","Elevation of Privilege",""
"20130108","CVE-2013-0003","2756918","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 3.0 Service Pack 2","Important","Elevation of Privilege",""
"20140610","CVE-2014-1764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20150714","CVE-2015-2425","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20150714","CVE-2015-2425","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20150714","CVE-2015-2425","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20150714","CVE-2015-2425","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20150714","CVE-2015-2425","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20140610","CVE-2014-2753","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2753","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2753","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2753","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2753","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20130108","CVE-2013-0004","2742596","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Important","Elevation of Privilege",""
"20130108","CVE-2013-0004","2742596","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Important","Elevation of Privilege",""
"20130108","CVE-2013-0004","2742595","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 4","Important","Elevation of Privilege",""
"20130108","CVE-2013-0004","2742595","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 4","Important","Elevation of Privilege",""
"20130108","CVE-2013-0004","2756918","Vulnerabilities in .NET Framework Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 3.0 Service Pack 2","Important","Elevation of Privilege",""
"20110712","CVE-2011-1870","2507938","Vulnerabilities in Windows Client/Server Run-time Subsystem Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege",""
"20110712","CVE-2011-1870","2507938","Vulnerabilities in Windows Client/Server Run-time Subsystem Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege",""
"20140610","CVE-2014-2768","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2768","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2768","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2768","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2768","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20100914","CVE-2010-2730","2124261","Vulnerabilities in Microsoft Internet Information Services (IIS) Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Information Services 6.0","Important","Remote Code Execution",""
"20100914","CVE-2010-2730","2124261","Vulnerabilities in Microsoft Internet Information Services (IIS) Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Information Services 6.0","Important","Remote Code Execution",""
"20150714","CVE-2015-2414","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20150714","CVE-2015-2414","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20150714","CVE-2015-2414","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20150714","CVE-2015-2414","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20150714","CVE-2015-2414","3065822","Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
